Time_ms,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9,Sensor 10,Sensor 11,Sensor 12,Sensor 13,Sensor 14,Sensor 15,Sensor 16,Sensor 17,Sensor 18,Sensor 19,Sensor 20,Sensor 21,Sensor 22,Sensor 23,Sensor 24
58747,102.8,101.83,31.29,29.41,30.4,30.58,60.3,31.02,31.11,31.84,32.32,32.12,39.39,34.71,32.91,31.75,40.12,46.32,38.41,38.55,39.83,38.55,43.35,91.47
58765,102.8,101.83,31.29,29.41,30.4,30.58,59.96,31.02,31.11,31.84,32.32,32.03,39.39,34.71,32.81,31.75,40.12,46.52,38.27,38.55,39.83,38.69,43.35,91.47
58786,102.8,101.83,31.2,29.41,30.4,30.58,60.3,31.02,31.11,31.84,32.32,32.12,39.39,34.71,32.91,31.75,40.12,46.32,38.41,38.55,39.83,38.69,43.35,91.47
58806,102.8,102.8,31.29,29.41,30.4,30.58,60.3,31.02,31.11,31.84,32.41,32.12,39.25,34.71,32.91,31.75,40.12,46.32,38.27,38.55,39.83,38.69,43.35,91.47
58825,102.8,101.83,31.29,29.41,30.4,30.58,60.64,31.02,31.02,31.84,32.32,32.12,39.39,34.71,32.91,31.75,40.12,46.52,38.41,38.55,39.68,38.55,43.35,92.25
58845,102.8,102.8,31.29,29.41,30.4,30.58,60.64,31.02,31.02,31.84,32.32,32.12,39.25,34.71,32.81,31.75,40.12,46.52,38.41,38.55,39.83,38.69,43.35,91.47
58864,102.8,101.83,31.29,29.41,30.4,30.58,60.64,31.02,31.02,31.84,32.32,32.12,39.25,34.71,32.81,31.75,40.12,46.32,38.41,38.55,39.83,38.69,43.35,91.47
58884,101.83,101.83,31.29,29.41,30.4,30.58,60.64,31.02,31.11,31.84,32.32,32.12,39.25,34.71,32.81,31.65,40.12,46.32,38.41,38.55,39.98,38.69,43.35,91.47
58902,102.8,101.83,31.29,29.41,30.4,30.58,60.64,31.02,31.11,31.84,32.32,32.03,39.25,34.71,32.91,31.75,40.12,46.32,38.41,38.55,39.83,38.69,43.35,89.95
58923,101.83,101.83,31.29,29.41,30.4,30.58,60.64,31.02,31.11,31.84,32.32,32.12,39.25,34.71,32.81,31.75,40.12,46.32,38.41,38.55,39.83,38.55,43.35,91.47
58943,102.8,101.83,31.29,29.41,30.49,30.58,60.3,31.02,31.02,31.84,32.32,32.03,39.25,34.71,32.91,31.75,40.12,46.32,38.41,38.55,39.83,38.69,43.35,91.47
58962,102.8,101.83,31.29,29.41,30.4,30.58,60.64,31.02,31.02,31.84,32.32,32.03,39.25,34.71,32.91,31.75,40.12,46.32,38.41,38.55,39.83,38.69,43.35,91.47
58982,102.8,101.83,31.47,29.41,30.49,30.58,60.64,31.02,31.02,31.84,32.32,32.12,39.25,34.71,32.91,31.75,40.12,46.13,38.41,38.55,39.83,38.69,43.35,91.47
59001,102.8,101.83,32.03,29.41,30.4,30.58,60.3,31.02,31.11,31.84,32.32,32.12,39.11,34.71,32.91,31.75,40.12,46.52,38.41,38.55,39.83,38.69,43.35,91.47
59021,102.8,101.83,31.29,29.41,30.4,30.58,60.64,31.02,31.02,31.84,32.32,32.12,39.11,34.71,32.91,31.75,39.98,46.52,38.41,38.55,39.83,38.69,43.35,91.47
59042,102.8,101.83,31.29,29.41,30.4,30.58,60.64,31.02,31.11,31.84,32.32,32.12,39.11,34.71,32.81,31.75,40.12,46.52,38.41,38.55,39.83,38.69,43.35,91.47
59060,102.8,101.83,31.29,29.41,30.4,30.58,60.3,31.02,31.11,31.84,32.32,32.12,38.97,34.71,32.91,31.75,40.12,46.52,38.41,38.55,39.83,38.69,43.35,91.47
59081,103.78,101.83,31.29,29.41,30.4,30.58,60.3,31.02,31.11,31.84,32.32,32.12,39.11,34.71,32.81,31.75,40.12,46.32,38.41,38.55,39.83,38.69,43.35,91.47
